s	rpm	V	V	l/min	bar
Time  Spider8_1 CH=1	n CH=2	U_ster CH=3	Znacznik CH=4	Q CH=5	p CH=8
0,4503	2498,579073	5,945491732	10,01	12,0239235	95,13405574
0,4513	2499,999202	5,945326845	10,01	12,02310442	95,12325312
0,4513	2502,375745	5,945189218	10,01	12,02331893	95,09774485
0,4513	2505,376543	5,945090962	10,01	12,02333779	95,05058624
0,4513	2508,377341	5,94504998	10,01	12,02338779	94,97773913
0,4513	2510,753885	5,945026529	10,01	12,02254722	94,89647856
0,4523	2512,174014	5,945102101	10,01	12,02076168	94,82375019
0,4523	2512,753086	5,945342766	10,01	12,02209419	94,77039707
0,4523	2513	5,945698215	10,01	12,02525838	94,74308249
0,4523	2513	5,94591332	10,01	12,02912779	94,73133228
0,4523	2513	5,945837446	10,01	12,03124047	94,72500795
0,4533	2513	5,94551254	10,01	12,028809	94,71466191
0,4533	2513	5,945130306	10,01	12,02611325	94,69573964
0,4533	2513	5,944791621	10,01	12,02454215	94,6736361
0,4533	2513	5,944579757	10,01	12,0236438	94,65424755
0,4533	2513	5,94446541	10,01	12,02174765	94,64344143
0,4543	2513	5,94446039	10,01	12,01695602	94,64899152
0,4543	2513	5,944583802	10,01	12,01321483	94,66794763
0,4543	2513	5,944908403	10,01	12,01316653	94,69456643
0,4543	2513	5,945373444	10,01	12,01590195	94,71848531
0,4553	2513	5,945754884	10,01	12,01976682	94,73027286
0,4553	2513	5,945873171	10,01	12,01934196	94,72795738
0,4553	2513,540468	5,945728553	10,01	12,01505978	94,71925527
0,4553	2514,865922	5,945462598	10,01	12,01053863	94,71475616
0,4553	2517,084029	5,945224981	10,01	12,00771721	94,72345251
0,4563	2519,884774	5,945052224	10,01	12,00742843	94,7427962
0,4563	2522,685519	5,944995784	10,01	12,00735419	94,76865291
0,4563	2524,903626	5,945035763	10,01	12,00679539	94,7948162
0,4563	2526,229079	5,945233505	10,01	12,00824032	94,81324551
0,4563	2526,769547	5,945643215	10,01	12,01066915	94,82181031
0,4573	2527	5,946179245	10,01	12,01415156	94,82171509
0,4573	2527	5,946650472	10,01	12,01649439	94,81556799
0,4573	2527	5,946850024	10,01	12,01579314	94,8067233
0,4573	2527	5,946782578	10,01	12,0150859	94,80222194
0,4573	2527	5,946618192	10,01	12,01452975	94,80928249
0,4583	2527	5,946462635	10,01	12,0146236	94,82512757
0,4583	2526,806976	5,946358025	10,01	12,015179	94,84307499
0,4583	2526,333599	5,946303091	10,01	12,01459018	94,85197001
0,4583	2525,541418	5,946267697	10,01	12,01613333	94,8401916
0,4583	2524,541152	5,946283855	10,01	12,01900788	94,8073584
0,4593	2522,903906	5,946429211	10,01	12,0219814	94,75991588
0,4593	2520,549583	5,946683128	10,01	12,02438778	94,71487374
0,4593	2517,462009	5,946887661	10,01	12,02303226	94,68449866
0,4593	2513,968107	5,946853906	10,01	12,02173211	94,67681781
0,4603	2510,584924	5,946593265	10,01	12,02175077	94,68443823
0,4603	2507,970727	5,946253982	10,01	12,02206778	94,69531515
0,4603	2506,408585	5,945938985	10,01	12,02239728	94,69541833
0,4603	2505,771605	5,945698082	10,01	12,0205985	94,6793025
0,4603	2505,5	5,945552859	10,01	12,02008921	94,64242574
0,4613	2505,5	5,945461897	10,01	12,0226995	94,59406487
0,4613	2505,5	5,945478055	10,01	12,02613476	94,54514368
0,4613	2505,5	5,945643215	10,01	12,02955835	94,50904006
0,4613	2505,5	5,945967617	10,01	12,02856351	94,4875836
0,4613	2505,5	5,94624903	10,01	12,02534211	94,48360822
0,4623	2505,5	5,946298338	10,01	12,02372146	94,48262262
0,4623	2505,5	5,94608654	10,01	12,02378103	94,47626048
0,4623	2505,5	5,945747258	10,01	12,02350997	94,45621134
0,4623	2505,5	5,945383417	10,01	12,02030878	94,42340941
0,4623	2504,689298	5,945106286	10,01	12,01574492	94,38838517
0,4633	2502,701117	5,944893419	10,01	12,01463676	94,35829339
0,4633	2499,373957	5,944756123	10,01	12,01719231	94,34156864
0,4633	2495,17284	5,944686338	10,01	12,02178477	94,3429098
0,4633	2490,971722	5,944751472	10,01	12,0236782	94,35719694
0,4633	2487,644562	5,944966111	10,01	12,01993004	94,37999887
0,4643	2485,656381	5,945172691	10,01	12,01499924	94,40005319
0,4643	2484,845679	5,945189579	10,01	12,01225491	94,40833871
0,4643	2484,5	5,945004481	10,01	12,01246091	94,39953437
0,4643	2484,5	5,94469169	10,01	12,01360232	94,37765131
0,4653	2484,5	5,944383417	10,01	12,01320151	94,35855792
0,4653	2484,5	5,944126091	10,01	12,01340749	94,35068072
0,4653	2484,5	5,943944602	10,01	12,01523195	94,36157975
0,4653	2484,5	5,943843571	10,01	12,01801917	94,38432573
0,4653	2484,5	5,943812894	10,01	12,02155793	94,4048543
0,4663	2484,5	5,943929211	10,01	12,02164225	94,40619323
0,4663	2484,5	5,944181621	10,01	12,02118647	94,38190866
0,4663	2484,5	5,944461026	10,01	12,02140649	94,3413488
0,4663	2484,731629	5,9445278	10,01	12,02221732	94,29567988
0,4663	2485,299681	5,944372536	10,01	12,02383578	94,26060936
0,4673	2486,250298	5,944085942	10,01	12,0235796	94,24826918
0,4673	2487,450617	5,943823501	10,01	12,02365034	94,25784842
0,4673	2488,650937	5,943604279	10,01	12,02569661	94,28362106
0,4673	2489,601554	5,943472637	10,01	12,02811521	94,31126647
0,4673	2490,169605	5,943400105	10,01	12,03153113	94,32938549
0,4683	2490,401235	5,943410079	10,01	12,03198653	94,32853564
0,4683	2490,5	5,943557102	10,01	12,03081179	94,30932237
0,4683	2490,5	5,943928879	10,01	12,03081197	94,28111409
0,4683	2490,5	5,944372071	10,01	12,03069055	94,25797486
0,4683	2490,5	5,94468724	10,01	12,03117216	94,25320271
0,4693	2490,5	5,94475083	10,01	12,02989033	94,26876081
0,4693	2490,5	5,944661278	10,01	12,02820376	94,29782406
0,4693	2490,5	5,94451432	10,01	12,02925469	94,32659267
0,4693	2490,5	5,944401346	10,01	12,0315587	94,3407795
0,4703	2490,5	5,944383682	10,01	12,03467475	94,33552972
0,4703	2490,5	5,94445467	10,01	12,03555437	94,31233538
0,4703	2490,5	5,944611468	10,01	12,03296993	94,28109902
0,4703	2490,5	5,944893448	10,01	12,03135051	94,25227446
0,4703	2490,5	5,945349624	10,01	12,03052868	94,23256144
0,4713	2490,5	5,945840693	10,01	12,02997424	94,22822576
0,4713	2490,673722	5,94614997	10,01	12,02766561	94,23408591
0,4713	2491,099761	5,946153816	10,01	12,02360459	94,24297468
0,4713	2491,812724	5,94592225	10,01	12,02219354	94,24908055
0,4713	2492,712963	5,945555937	10,01	12,02431266	94,24781813
0,4723	2493,613202	5,945151616	10,01	12,02828247	94,24267347
0,4723	2494,326165	5,944830491	10,01	12,03111734	94,24219295
0,4723	2494,752204	5,944660983	10,01	12,02819915	94,25311923
0,4723	2494,925926	5,944653956	10,01	12,02294416	94,28070149
0,4723	2495	5,94485722	10,01	12,0192437	94,3150151
0,4733	2495	5,945231801	10,01	12,01833275	94,35147587
0,4733	2495	5,945640271	10,01	12,01938814	94,38155744
0,4733	2495	5,945826374	10,01	12,01922355	94,39916073
0,4733	2495	5,945699647	10,01	12,01915383	94,40802356
0,4733	2495	5,945395588	10,01	12,02133621	94,41189891
0,4743	2495	5,945058314	10,01	12,02423529	94,41911857
0,4743	2495	5,944796972	10,01	12,02759997	94,43889011
0,4743	2495	5,944672557	10,01	12,02784861	94,47567621
0,4743	2495	5,944650375	10,01	12,02559538	94,52910468
0,4753	2495,598375	5,944731801	10,01	12,02464908	94,58673901
0,4753	2497,065842	5,944929713	10,01	12,02511886	94,63702176
0,4753	2499,521603	5,945288704	10,01	12,02675294	94,67145889
0,4753	2502,622428	5,945740164	10,01	12,0268149	94,68609858
0,4753	2505,723253	5,946047102	10,01	12,02477109	94,69421891
0,4763	2508,179014	5,946124274	10,01	12,02442224	94,70953424
0,4763	2509,646481	5,946036228	10,01	12,02544638	94,74655956
0,4763	2510,244856	5,945860232	10,01	12,02778532	94,80294254
0,4763	2510,5	5,945675266	10,01	12,02919646	94,87290708
0,4763	2510,5	5,945550349	10,01	12,02707376	94,94123697
0,4773	2510,5	5,945503011	10,01	12,02493502	94,99661433
0,4773	2510,5	5,94554048	10,01	12,02385699	95,0394804
0,4773	2510,5	5,945733505	10,01	12,02318548	95,07616303
0,4773	2510,5	5,946119196	10,01	12,02209354	95,11140367
0,4773	2510,5	5,946605378	10,01	12,01869865	95,15406745
0,4783	2510,5	5,946940351	10,01	12,01686697	95,20519436
0,4783	2510,5	5,946998221	10,01	12,01791763	95,26840287
0,4783	2510,5	5,946854104	10,01	12,02036266	95,33843304
0,4783	2510,5	5,946583973	10,01	12,02322422	95,40866066
0,4783	2510,5	5,946312392	10,01	12,02218089	95,47026947
0,4793	2510,5	5,946082769	10,01	12,01918727	95,50616089
0,4793	2510,5	5,945927638	10,01	12,01731809	95,51753549
0,4793	2511,13698	5,945883048	10,01	12,01596086	95,5119981
0,4793	2512,699122	5,945964473	10,01	12,01435434	95,50459449
0,4803	2515,31332	5,946228789	10,01	12,01013317	95,50361421
0,4803	2518,614198	5,946591464	10,01	12,00605737	95,51201537
0,4803	2521,915076	5,94678576	10,01	12,00610708	95,52041544
0,4803	2524,529273	5,946709384	10,01	12,00919418	95,51790256
0,4803	2526,091415	5,946401442	10,01	12,01346612	95,49389279
0,4813	2526,728395	5,946042857	10,01	12,01429611	95,45049301
0,4813	2527	5,945705678	10,01	12,01025584	95,38988973
0,4813	2527	5,945427175	10,01	12,00641472	95,32820699
0,4813	2527	5,945242673	10,01	12,00504762	95,27275036
0,4813	2527	5,945138669	10,01	12,00651549	95,23531356
0,4823	2527	5,945161514	10,01	12,00799445	95,21289985
0,4823	2527	5,945379032	10,01	12,00799172	95,19277037
0,4823	2526,189298	5,94572859	10,01	12,00961821	95,16120934
0,4823	2524,201117	5,945968888	10,01	12,01342947	95,10985172
0,4823	2520,873957	5,945955269	10,01	12,01796329	95,03932573
0,4833	2516,67284	5,945726545	10,01	12,02117454	94,96663228
0,4833	2512,471722	5,945436106	10,01	12,01988788	94,90324132
0,4833	2509,144562	5,94515011	10,01	12,01794283	94,86176378
0,4833	2507,156381	5,944907872	10,01	12,01779516	94,84306149
0,4833	2506,345679	5,94471514	10,01	12,01926672	94,83997212
0,4843	2506	5,944552727	10,01	12,02065636	94,84996474
0,4843	2506	5,944487621	10,01	12,01908736	94,86188899
0,4843	2506	5,944620569	10,01	12,01780833	94,86939255
0,4843	2506	5,944909208	10,01	12,01911793	94,86831595
0,4853	2506	5,945122977	10,01	12,0224291	94,85809003
0,4853	2506	5,945103637	10,01	12,02627891	94,84586206
0,4853	2506	5,944885985	10,01	12,02614813	94,84329197
0,4853	2506	5,944571395	10,01	12,02333287	94,85322067
0,4853	2506	5,9442404	10,01	12,02112812	94,87478433
0,4863	2506	5,943975516	10,01	12,02001278	94,89771556
0,4863	2506	5,943770708	10,01	12,01958619	94,91298269
0,4863	2506	5,943630439	10,01	12,01711865	94,91484009
0,4863	2506	5,943603104	10,01	12,01453657	94,9091439
0,4863	2506	5,943810383	10,01	12,01524728	94,90458341
0,4873	2505,227903	5,944172056	10,01	12,01852778	94,91307517
0,4873	2503,334398	5,944497756	10,01	12,02264884	94,94004313
0,4873	2500,165673	5,944591561	10,01	12,02336811	94,98937656
0,4873	2496,164609	5,944439176	10,01	12,01997047	95,05109682
0,4873	2492,163545	5,944159809	10,01	12,01698546	95,11237608
0,4883	2488,994821	5,943883417	10,01	12,01635666	95,15935827
0,4883	2487,101315	5,943696576	10,01	12,01706749	95,18429802
0,4883	2486,329218	5,943626725	10,01	12,0158708	95,1851774
0,4883	2486	5,94367824	10,01	12,01256181	95,16383083
0,4883	2486	5,943879534	10,01	12,01124547	95,131696
0,4893	2486	5,944226781	10,01	12,01384127	95,10026531
0,4893	2486	5,944698547	10,01	12,01900276	95,07355908
0,4893	2486	5,945086711	10,01	12,0222163	95,05324598
0,4893	2486	5,945221962	10,01	12,020117	95,03189804
0,4903	2486	5,945113069	10,01	12,01584163	95,00164404
0,4903	2486	5,944904188	10,01	12,01364151	94,95532139
0,4903	2486	5,944755355	10,01	12,0145411	94,89066064
0,4903	2486	5,944686007	10,01	12,01624718	94,81432796
0,4903	2486,154419	5,944733439	10,01	12,01657092	94,73158029
0,4913	2486,53312	5,944835843	10,01	12,01772139	94,64526161
0,4913	2487,166865	5,94499498	10,01	12,02146265	94,55908327
0,4913	2487,967078	5,945266892	10,01	12,02716883	94,47504082
0,4913	2488,767291	5,945654089	10,01	12,03157196	94,39337377
0,4913	2489,401036	5,945985178	10,01	12,03191114	94,31032186
0,4923	2489,779737	5,946119094	10,01	12,03054754	94,21792319
0,4923	2489,934156	5,945979789	10,01	12,03158208	94,11553042
0,4923	2490	5,945693196	10,01	12,03522086	94,01066504
0,4923	2490	5,945329355	10,01	12,03862505	93,91500978
0,4923	2490	5,944999535	10,01	12,03853064	93,84637559
0,4933	2490	5,944744548	10,01	12,03658797	93,81002482
0,4933	2490	5,944611638	10,01	12,03680352	93,79841271
0,4933	2490	5,944644219	10,01	12,0402918	93,79598568
0,4933	2490	5,944886259	10,01	12,04460893	93,79022877
0,4933	2490	5,94528449	10,01	12,04559008	93,77449512
0,4943	2490	5,945642279	10,01	12,04345032	93,75751403
0,4943	2490	5,94574277	10,01	12,04224441	93,74948023
0,4943	2490	5,94558654	10,01	12,04304975	93,76076993
0,4943	2490	5,94532497	10,01	12,0438104	93,79320447
0,4953	2490	5,945076613	10,01	12,04163419	93,84263341
0,4953	2490	5,944931389	10,01	12,03744673	93,89808269
0,4953	2490,250932	5,944877962	10,01	12,03574102	93,95120399
0,4953	2490,866321	5,944895256	10,01	12,03827355	93,99259288
0,4953	2491,896156	5,945001705	10,01	12,04254854	94,02082665
0,4963	2493,196502	5,945250469	10,01	12,04384414	94,03555072
0,4963	2494,496848	5,945695033	10,01	12,04019494	94,04909244
0,4963	2495,526683	5,946183763	10,01	12,03599354	94,07387987
0,4963	2496,142073	5,946455771	10,01	12,03484153	94,11825165
0,4963	2496,393004	5,946496213	10,01	12,03574879	94,18279479
0,4973	2496,5	5,946353138	10,01	12,03461661	94,26101328
0,4973	2496,5	5,946164024	10,01	12,03046325	94,33597501
0,4973	2496,5	5,946044363	10,01	12,0268881	94,39556646
0,4973	2496,5	5,946010238	10,01	12,02811329	94,43415738
0,4973	2496,5	5,946073999	10,01	12,0333391	94,45601331
0,4983	2496,5	5,94618112	10,01	12,03750669	94,46160971
0,4983	2497,330004	5,946358688	10,01	12,03601422	94,46264732
0,4983	2499,365523	5,946671885	10,01	12,03091153	94,46464878
0,4983	2502,771901	5,946956177	10,01	12,02742142	94,46720209
0,4983	2507,073045	5,94707025	10,01	12,02789555	94,46663979
0,4993	2511,374189	5,946969721	10,01	12,02980233	94,45507847
0,4993	2514,780568	5,946705774	10,01	12,03036693	94,42207542
0,4993	2516,816086	5,946407067	10,01	12,03066129	94,3642235
0,4993	2517,646091	5,946133318	10,01	12,03327215	94,28812237
0,5003	2518	5,945904491	10,01	12,03886997	94,20783077
0,5003	2518	5,945737824	10,01	12,04428141	94,1340713
0,5003	2518	5,945647231	10,01	12,04581787	94,07091794
0,5003	2518	5,945690553	10,01	12,04430975	94,0147567
0,5003	2518	5,945932725	10,01	12,04417002	93,95354519
0,5013	2518	5,946211296	10,01	12,0472408	93,87763398
0,5013	2518	5,946345174	10,01	12,05087988	93,787982
0,5013	2518	5,946254713	10,01	12,05122901	93,69156239
0,5013	2518	5,945998996	10,01	12,04916189	93,59899997
0,5013	2518	5,945731668	10,01	12,04868159	93,52504386
0,5023	2518	5,945502917	10,01	12,05210868	93,4785885
0,5023	2518	5,945308812	10,01	12,05652119	93,4624392
0,5023	2518	5,945171184	10,01	12,05747752	93,47237079
0,5023	2518	5,945061289	10,01	12,05424686	93,49925923
0,5023	2518,482561	5,945094372	10,01	12,05093368	93,53268657
0,5033	2519,666002	5,94530955	10,01	12,05141083	93,56359158
0,5033	2521,646454	5,945555701	10,01	12,05352446	93,59225384
0,5033	2524,147119	5,945679511	10,01	12,05214536	93,62511507
0,5033	2526,647784	5,945557672	10,01	12,0464819	93,6742109
0,5033	2528,628237	5,945294558	10,01	12,04077077	93,74611976
0,5043	2529,811678	5,945029275	10,01	12,04010747	93,83486821
0,5043	2530,294239	5,944819287	10,01	12,04370848	93,93122673
0,5043	2530,5	5,944632579	10,01	12,04611166	94,02151176
0,5043	2530,5	5,944450455	10,01	12,04341453	94,09709682
0,5053	2530,5	5,944279138	10,01	12,0377214	94,15841861
0,5053	2530,5	5,944244615	10,01	12,03461365	94,20922183
0,5053	2530,5	5,944387262	10,01	12,03587797	94,26208587
0,5053	2530,5	5,944650878	10,01	12,03613448	94,3263346
0,5053	2530,5	5,944794995	10,01	12,03167862	94,40956186
0,5063	2530,5	5,944716108	10,01	12,02480688	94,51236607
0,5063	2530,5	5,9444545	10,01	12,02092675	94,62409314
0,5063	2530,5	5,944169413	10,01	12,02306915	94,73171124
0,5063	2529,322552	5,94393711	10,01	12,02748972	94,82109329
0,5063	2526,434956	5,943781316	10,01	12,02781272	94,88529313
0,5073	2521,602652	5,943654723	10,01	12,02295753	94,93086162
0,5073	2515,501029	5,943594173	10,01	12,01733875	94,96693047
0,5073	2509,399406	5,943643215	10,01	12,01619639	95,00442576
0,5073	2504,567101	5,943917637	10,01	12,01857199	95,04533702
0,5073	2501,679505	5,944302959	10,01	12,01954065	95,08767636
0,5083	2500,502058	5,944599289	10,01	12,01851955	95,12384761
0,5083	2500	5,944654819	10,01	12,01775625	95,1384081
0,5083	2500	5,944489393	10,01	12,02089559	95,12413264
0,5083	2500	5,944281847	10,01	12,02677747	95,077771
0,5083	2500	5,944191594	10,01	12,03047367	95,00670739
0,5093	2500	5,94421066	10,01	12,03005306	94,92219434
0,5093	2500	5,944315669	10,01	12,02820216	94,83819417
0,5093	2500	5,944400106	10,01	12,02913156	94,76382835
0,5093	2500	5,94448675	10,01	12,03287747	94,69827461
0,5103	2500	5,944694398	10,01	12,03508127	94,62901998
0,5103	2500	5,945041484	10,01	12,03483161	94,54907312
0,5103	2500	5,945412684	10,01	12,03408669	94,45017216
0,5103	2500	5,945619094	10,01	12,03665264	94,34000958
0,5103	2500	5,945637723	10,01	12,04221438	94,23283896
0,5113	2500	5,94556413	10,01	12,04571055	94,14557488
0,5113	2499,343718	5,945454907	10,01	12,0443124	94,08860467
0,5113	2497,734238	5,945360866	10,01	12,04052785	94,06304355
0,5113	2495,040822	5,945292019	10,01	12,0395213	94,0626768
0,5113	2491,639918	5,945220359	10,01	12,04271389	94,07704551
0,5123	2488,239013	5,945204637	10,01	12,04464711	94,0976212
0,5123	2485,545597	5,945309882	10,01	12,04209308	94,12154943
0,5123	2483,936118	5,945555066	10,01	12,03708142	94,14314121
0,5123	2483,279835	5,945776563	10,01	12,03480535	94,1660053
0,5123	2483	5,94578576	10,01	12,0378875	94,19820733
0,5133	2483	5,945593265	10,01	12,04201767	94,24279592
0,5133	2483	5,945313898	10,01	12,04163278	94,30132951
0,5133	2483	5,945069386	10,01	12,0366271	94,36197088
0,5133	2483	5,944892784	10,01	12,03186404	94,41400988
0,5133	2483	5,944751908	10,01	12,03191801	94,44646288
0,5143	2483	5,944633915	10,01	12,03404803	94,45698482
0,5143	2483	5,944586312	10,01	12,03195367	94,45747657
0,5143	2483	5,944689047	10,01	12,0256308	94,46019488
0,5143	2483	5,945000871	10,01	12,01926237	94,4780277
0,5153	2483,424653	5,945381808	10,01	12,01875828	94,52056707
0,5153	2484,466081	5,945599791	10,01	12,02332744	94,58576148
0,5153	2486,20888	5,94561019	10,01	12,02636493	94,6671885
0,5153	2488,409465	5,94549749	10,01	12,02392598	94,74959607
0,5153	2490,61005	5,945405561	10,01	12,01842162	94,81619866
0,5163	2492,352849	5,945332367	10,01	12,01536567	94,85908011
0,5163	2493,394277	5,945294861	10,01	12,01723587	94,87715531
0,5163	2493,81893	5,94525475	10,01	12,01949622	94,88075954
0,5163	2494	5,945265557	10,01	12,0200862	94,88064526
0,5163	2494	5,945425195	10,01	12,01981428	94,88401457
0,5173	2494	5,945828853	10,01	12,02221666	94,88305113
0,5173	2494	5,946286129	10,01	12,02819523	94,867771
0,5173	2494	5,946594071	10,01	12,03359797	94,82323275
0,5173	2494	5,946654649	10,01	12,03520327	94,74345065
0,5173	2494	5,946583935	10,01	12,03433219	94,62992016
0,5183	2494	5,946483775	10,01	12,03499431	94,49349541
0,5183	2494	5,946431891	10,01	12,03908345	94,34880958
0,5183	2494	5,94642242	10,01	12,04281952	94,21308723
0,5183	2494	5,946390038	10,01	12,04388921	94,09212573
0,5183	2494	5,946349122	10,01	12,04361729	93,98895221
0,5193	2494	5,946408403	10,01	12,04534693	93,89403439
0,5193	2494	5,946635657	10,01	12,05088925	93,79733413
0,5193	2494,135117	5,946869732	10,01	12,05597489	93,69166357
0,5193	2494,46648	5,946953431	10,01	12,05721384	93,57917477
0,5203	2495,021007	5,946814126	10,01	12,05548334	93,47012913
0,5203	2495,721193	5,946533756	10,01	12,05499431	93,37830378
0,5203	2496,42138	5,946238894	10,01	12,05831835	93,31666057
0,5203	2496,975906	5,946014992	10,01	12,06142354	93,28737525
0,5203	2497,30727	5,945837851	10,01	12,06018622	93,2844001
0,5213	2497,442387	5,945690989	10,01	12,05636918	93,29694407
0,5213	2497,5	5,945553058	10,01	12,05441892	93,31590414
0,5213	2497,5	5,945535962	10,01	12,05778379	93,3332756
0,5213	2497,5	5,945702297	10,01	12,06239738	93,34718479
0,5213	2497,5	5,945904492	10,01	12,06196835	93,36198784
0,5223	2497,5	5,945992036	10,01	12,05626709	93,39039432
0,5223	2497,5	5,945832596	10,01	12,04990869	93,43635673
0,5223	2497,982561	5,945522144	10,01	12,04864387	93,50629537
0,5223	2499,166002	5,945215244	10,01	12,05118541	93,59337675
0,5223	2501,146454	5,944999905	10,01	12,04985918	93,68686718
0,5233	2503,647119	5,94486438	10,01	12,04327662	93,77294184
0,5233	2506,147784	5,944772717	10,01	12,03548208	93,84405596
0,5233	2508,128237	5,944697041	10,01	12,03276502	93,90237579
0,5233	2509,311678	5,944737891	10,01	12,03677253	93,95970652
0,5233	2509,794239	5,944918139	10,01	12,03967524	94,03105726
0,5243	2510	5,945189985	10,01	12,03674644	94,12771039
0,5243	2510	5,945315803	10,01	12,02931884	94,24797413
0,5243	2510	5,945189579	10,01	12,02320924	94,38577892
0,5243	2510	5,944875282	10,01	12,02392525	94,52738267
0,5253	2510	5,94456788	10,01	12,02654505	94,65959645
0,5253	2510	5,944333238	10,01	12,02625004	94,77436573
0,5253	2510	5,944186641	10,01	12,02363131	94,8671659
0,5253	2510	5,944089087	10,01	12,0216948	94,94354192
0,5253	2510	5,943996155	10,01	12,02468525	95,00958297
0,5263	2510	5,94397939	10,01	12,02906442	95,07232887
0,5263	2510	5,944141378	10,01	12,02931979	95,138462
0,5263	2510	5,944402483	10,01	12,02608277	95,20034902
0,5263	2510	5,944556336	10,01	12,0225171	95,24858739
0,5263	2510	5,94451418	10,01	12,0242811	95,2741014
0,5273	2510,63698	5,944336175	10,01	12,02940936	95,27139979
0,5273	2512,199122	5,944166903	10,01	12,03158599	95,24439371
0,5273	2514,81332	5,944043359	10,01	12,03071273	95,20120957
0,5273	2518,114198	5,943985215	10,01	12,02912789	95,15068671
0,5273	2521,415076	5,943915696	10,01	12,03173825	95,1016002
0,5283	2524,029273	5,94384056	10,01	12,03755668	95,05624788
0,5283	2525,591415	5,943858555	10,01	12,04040274	95,01355823
0,5283	2526,228395	5,944088689	10,01	12,03955591	94,96287578
0,5283	2526,5	5,944434364	10,01	12,03679615	94,89676565
0,5283	2526,5	5,944715776	10,01	12,03750534	94,8109368
0,5293	2526,5	5,944779869	10,01	12,04182037	94,71190736
0,5293	2526,5	5,944700385	10,01	12,04314231	94,61000272
0,5293	2526,5	5,944611335	10,01	12,04064482	94,52472162
0,5293	2526,5	5,944602773	10,01	12,03667169	94,47170176
0,5303	2526,5	5,94467018	10,01	12,03685636	94,45461228
0,5303	2526,5	5,944748025	10,01	12,04222716	94,46711876
0,5303	2526,5	5,944816872	10,01	12,04534127	94,49644428
0,5303	2526,5	5,944940785	10,01	12,04307422	94,52621304
0,5303	2525,843718	5,945223437	10,01	12,03667066	94,55382343
0,5313	2524,234238	5,945608257	10,01	12,03243042	94,58383249
0,5313	2521,540822	5,945900742	10,01	12,03456959	94,63085379
0,5313	2518,139918	5,945967344	10,01	12,0367307	94,70056085
0,5313	2514,739013	5,945842029	10,01	12,0330639	94,78715239
0,5313	2512,045597	5,945644721	10,01	12,02503269	94,87833136
0,5323	2510,436118	5,945464141	10,01	12,01809852	94,95774127
0,5323	2509,779835	5,945304966	10,01	12,01864926	95,01494107
0,5323	2509,5	5,945176535	10,01	12,02310165	95,04529565
0,5323	2509,5	5,945055568	10,01	12,02370028	95,04758805
0,5323	2509,5	5,945015656	10,01	12,01840108	95,03075755
0,5333	2509,5	5,94515245	10,01	12,01070723	95,0094581
0,5333	2509,5	5,945430016	10,01	12,00806005	95,00370137
0,5333	2509,5	5,945642279	10,01	12,01154408	95,03020388
0,5333	2509,5	5,945630166	10,01	12,01374184	95,08793965
0,5333	2509,5	5,945433322	10,01	12,01280959	95,17026852
0,5343	2509,5	5,945181991	10,01	12,01000636	95,2596563
0,5343	2509,5	5,944943333	10,01	12,01004517	95,3408935
0,5343	2509,480698	5,94477158	10,01	12,01489239	95,40822087
0,5343	2509,43336	5,944663957	10,01	12,01875055	95,45862063
0,5353	2509,354142	5,944614981	10,01	12,01873929	95,49470741
0,5353	2509,254115	5,944682323	10,01	12,01586844	95,51955425
0,5353	2508,246875	5,944956744	10,01	12,01474105	95,53409649
0,5353	2505,942788	5,945400977	10,01	12,0186004	95,53910274
0,5353	2502,172199	5,945781413	10,01	12,02229433	95,52660887
0,5363	2497,451646	5,945959114	10,01	12,02330474	95,48407381
0,5363	2492,742165	5,945914522	10,01	12,02245412	95,40523704
0,5363	2489,018914	5,945795931	10,01	12,02330255	95,2872757
0,5363	2486,794045	5,945689218	10,01	12,02844413	95,14116292
0,5363	2485,886831	5,94564402	10,01	12,03365555	94,9876173
0,5373	2485,5	5,945686101	10,01	12,03547491	94,84530037
0,5373	2485,5	5,945790381	10,01	12,03444093	94,72504721
0,5373	2485,5	5,945983738	10,01	12,03377726	94,62645036
0,5373	2485,5	5,946332197	10,01	12,03695543	94,53710935
0,5373	2485,5	5,946731934	10,01	12,04047546	94,44348123
0,5383	2485,5	5,947039373	10,01	12,04144543	94,33355143
0,5383	2485,5	5,947090055	10,01	12,04083225	94,20706307
0,5383	2485,5	5,946932319	10,01	12,04149808	94,07648817
0,5383	2485,5	5,946713871	10,01	12,04609932	93,95645117
0,5383	2485,5	5,946523555	10,01	12,05087155	93,86412574
0,5393	2485,615815	5,946398136	10,01	12,05145178	93,80363594
0,5393	2485,89984	5,946291015	10,01	12,04805726	93,77449267
0,5393	2486,375149	5,946180248	10,01	12,04442159	93,76403586
0,5393	2486,975309	5,94609889	10,01	12,04492847	93,76045775
0,5403	2487,575468	5,946144219	10,01	12,0468595	93,7546707
0,5403	2488,050777	5,946297105	10,01	12,04462259	93,75076573
0,5403	2488,334803	5,946422421	10,01	12,03886715	93,75570745
0,5403	2488,450617	5,946411311	10,01	12,03334071	93,78270379
0,5403	2488,5	5,946232436	10,01	12,03336854	93,83801862
0,5413	2488,5	5,946002708	10,01	12,03739074	93,91888788
0,5413	2488,5	5,945805705	10,01	12,03873143	94,00589572
0,5413	2488,5	5,945624718	10,01	12,03409059	94,08258868
0,5413	2488,5	5,945469758	10,01	12,02605511	94,13913409
0,5413	2488,5	5,945303963	10,01	12,02119165	94,17267928
